a,change
0.030351759,219
0.030351759,152
0.030351759,227
0.030351759,135
0.030351759,92
0.030351759,187
0.030351759,88
0.030351759,261
0.030351759,228
0.030351759,27
0.030351759,269
0.030351759,14
0.030351759,72
0.030351759,113
0.030351759,-14
0.030351759,64
0.030351759,120
0.030351759,119
0.030351759,140
0.030351759,222
0.030351759,234
0.030351759,31
0.030351759,158
0.030351759,232
0.030351759,-69
0.030351759,85
0.030351759,214
0.030351759,-92
0.030351759,173
0.030351759,75
0.030351759,188
0.030351759,86
0.030351759,233
0.030351759,126
0.030351759,137
0.030351759,88
0.030351759,201
0.030351759,67
0.030351759,262
0.030351759,55
0.030351759,174
0.030351759,324
0.030351759,239
0.030351759,284
0.030351759,255
0.030351759,-114
0.030351759,246
0.03080402,149
0.03080402,-2
0.03080402,196
0.03080402,149
0.03080402,346
0.03080402,71
0.03080402,52
0.03080402,77
0.03080402,227
0.03080402,-12
0.03080402,233
0.03080402,129
0.03080402,356
0.03080402,58
0.03080402,106
0.03080402,146
0.03080402,330
0.03080402,267
0.03080402,169
0.03080402,109
0.03080402,111
0.03080402,97
0.03080402,43
0.03080402,53
0.03080402,152
0.03080402,92
0.03080402,49
0.03080402,134
0.03080402,130
0.03080402,292
0.03080402,76
0.03080402,129
0.03080402,112
0.03080402,195
0.03080402,111
0.03080402,161
0.03080402,128
0.03080402,107
0.03080402,34
0.03080402,121
0.03080402,202
0.03080402,62
0.03080402,41
0.03080402,264
0.03080402,57
0.03080402,273
0.03080402,239
0.03080402,208
0.03080402,5
0.03080402,167
0.03080402,133
0.03080402,110
0.03080402,188
0.03080402,57
0.03080402,134
0.03080402,-44
0.03080402,82
0.03080402,151
0.03080402,214
0.03080402,180
0.03080402,119
0.03080402,-82
0.03080402,223
0.03080402,221
0.03080402,219
0.03080402,223
0.03080402,53
0.03080402,177
0.03080402,245
0.03080402,269
0.03080402,205
0.03080402,240
0.03080402,128
0.03080402,98
0.03080402,-37
0.03080402,303
0.03080402,197
0.03080402,227
0.03080402,92
0.03080402,205
0.03080402,46
0.03080402,280
0.03080402,46
0.03080402,223
0.03080402,320
0.03080402,122
0.03080402,150
0.03080402,232
0.03080402,154
0.03080402,106
0.03080402,9
0.03080402,351
0.03080402,211
0.03080402,121
0.03080402,36
0.03080402,237
0.03080402,192
0.03080402,259
0.03080402,139
0.03080402,115
0.031256281,250
0.031256281,270
0.031256281,-61
0.031256281,182
0.031256281,105
0.031256281,147
0.031256281,220
0.031256281,127
0.031256281,202
0.031256281,67
0.031256281,48
0.031256281,147
0.031256281,126
0.031256281,93
0.031256281,204
0.031256281,100
0.031256281,154
0.031256281,77
0.031256281,289
0.031256281,186
0.031256281,72
0.031256281,-71
0.031256281,188
0.031256281,37
0.031256281,189
0.031256281,242
0.031256281,155
0.031256281,61
0.031256281,169
0.031256281,335
0.031256281,67
0.031256281,168
0.031256281,142
0.031256281,223
0.031256281,32
0.031256281,121
0.031256281,145
0.031256281,151
0.031256281,158
0.031256281,126
0.031256281,172
0.031256281,244
0.031256281,181
0.031256281,122
0.031256281,-7
0.031256281,-138
0.031256281,21
0.031256281,138
0.031256281,186
0.031256281,190
0.031256281,186
0.031256281,257
0.031256281,134
0.031256281,196
0.031256281,277
0.031256281,113
0.031256281,226
0.031256281,246
0.031256281,159
0.031256281,-6
0.031256281,263
0.031256281,130
0.031256281,230
0.031256281,40
0.031256281,168
0.031256281,201
0.031256281,262
0.031256281,202
0.031256281,73
0.031256281,218
0.031256281,16
0.031256281,255
0.031256281,206
0.031256281,157
0.031256281,85
0.031256281,114
0.031256281,243
0.031256281,228
0.031256281,323
0.031256281,355
0.031256281,179
0.031256281,247
0.031256281,133
0.031256281,148
0.031256281,111
0.031256281,80
0.031256281,26
0.031256281,176
0.031256281,275
0.031256281,25
0.031256281,228
0.031256281,271
0.031256281,96
0.031256281,248
0.031256281,19
0.031256281,238
0.031256281,223
0.031256281,229
0.031256281,118
0.031256281,169
0.031708543,41
0.031708543,200
0.031708543,451
0.031708543,331
0.031708543,218
0.031708543,170
0.031708543,201
0.031708543,165
0.031708543,118
0.031708543,274
0.031708543,105
0.031708543,351
0.031708543,73
0.031708543,120
0.031708543,170
0.031708543,62
0.031708543,74
0.031708543,254
0.031708543,-16
0.031708543,65
0.031708543,36
0.031708543,165
0.031708543,158
0.031708543,75
0.031708543,138
0.031708543,102
0.031708543,72
0.031708543,70
0.031708543,116
0.031708543,74
0.031708543,219
0.031708543,230
0.031708543,50
0.031708543,155
0.031708543,-3
0.031708543,124
0.031708543,259
0.031708543,173
0.031708543,147
0.031708543,196
0.031708543,266
0.031708543,267
0.031708543,145
0.031708543,170
0.031708543,113
0.031708543,123
0.031708543,36
0.031708543,22
0.031708543,191
0.031708543,106
0.031708543,78
0.031708543,182
0.031708543,178
0.031708543,75
0.031708543,68
0.031708543,225
0.031708543,-13
0.031708543,27
0.031708543,37
0.031708543,99
0.031708543,21
0.031708543,96
0.031708543,-35
0.031708543,15
0.031708543,189
0.031708543,77
0.031708543,252
0.031708543,191
0.031708543,211
0.031708543,211
0.031708543,209
0.031708543,26
0.031708543,325
0.031708543,46
0.031708543,193
0.031708543,235
0.031708543,146
0.031708543,231
0.031708543,17
0.031708543,236
0.031708543,119
0.031708543,266
0.031708543,133
0.031708543,-9
0.031708543,273
0.031708543,239
0.031708543,145
0.031708543,124
0.031708543,71
0.031708543,249
0.031708543,179
0.031708543,20
0.031708543,-44
0.031708543,160
0.031708543,44
0.031708543,115
0.031708543,178
0.031708543,142
0.031708543,261
0.031708543,223
0.032160804,119
0.032160804,177
0.032160804,95
0.032160804,300
0.032160804,274
0.032160804,139
0.032160804,127
0.032160804,69
0.032160804,272
0.032160804,150
0.032160804,320
0.032160804,66
0.032160804,419
0.032160804,108
0.032160804,136
0.032160804,101
0.032160804,94
0.032160804,282
0.032160804,93
0.032160804,-27
0.032160804,82
0.032160804,166
0.032160804,33
0.032160804,101
0.032160804,311
0.032160804,263
0.032160804,304
0.032160804,199
0.032160804,333
0.032160804,121
0.032160804,261
0.032160804,64
0.032160804,124
0.032160804,165
0.032160804,107
0.032160804,115
0.032160804,252
0.032160804,91
0.032160804,141
0.032160804,112
0.032160804,140
0.032160804,137
0.032160804,110
0.032160804,385
0.032160804,-15
0.032160804,260
0.032160804,145
0.032160804,54
0.032160804,227
0.032160804,218
0.032160804,173
0.032160804,281
0.032160804,351
0.032160804,111
0.032160804,150
0.032160804,206
0.032160804,-6
0.032160804,334
0.032160804,91
0.032160804,232
0.032160804,186
0.032160804,146
0.032160804,150
0.032160804,131
0.032160804,207
0.032160804,-22
0.032160804,34
0.032160804,175
0.032160804,0
0.032160804,222
0.032160804,160
0.032160804,172
0.032160804,204
0.032160804,17
0.032160804,205
0.032160804,155
0.032160804,120
0.032160804,-55
0.032160804,205
0.032160804,203
0.032160804,-36
0.032160804,305
0.032160804,13
0.032160804,363
0.032160804,131
0.032160804,349
0.032160804,237
0.032160804,343
0.032160804,125
0.032160804,-45
0.032160804,180
0.032160804,82
0.032160804,110
0.032160804,179
0.032160804,142
0.032160804,176
0.032160804,234
0.032160804,93
0.032160804,231
0.032160804,98
0.032613065,328
0.032613065,263
0.032613065,203
0.032613065,194
0.032613065,82
0.032613065,43
0.032613065,163
0.032613065,146
0.032613065,142
0.032613065,141
0.032613065,146
0.032613065,73
0.032613065,122
0.032613065,164
0.032613065,43
0.032613065,204
0.032613065,343
0.032613065,163
0.032613065,96
0.032613065,234
0.032613065,-14
0.032613065,189
0.032613065,91
0.032613065,324
0.032613065,154
0.032613065,306
0.032613065,79
0.032613065,14
0.032613065,267
0.032613065,146
0.032613065,269
0.032613065,74
0.032613065,181
0.032613065,78
0.032613065,105
0.032613065,118
0.032613065,195
0.032613065,124
0.032613065,213
0.032613065,251
0.032613065,142
0.032613065,227
0.032613065,123
0.032613065,238
0.032613065,131
0.032613065,327
0.032613065,318
0.032613065,180
0.032613065,87
0.032613065,-14
0.032613065,90
0.032613065,162
0.032613065,-50
0.032613065,68
0.032613065,166
0.032613065,151
0.032613065,74
0.032613065,51
0.032613065,381
0.032613065,200
0.032613065,236
0.032613065,385
0.032613065,133
0.032613065,238
0.032613065,137
0.032613065,320
0.032613065,265
0.032613065,-2
0.032613065,0
0.032613065,117
0.032613065,24
0.032613065,104
0.032613065,106
0.032613065,209
0.032613065,258
0.032613065,117
0.032613065,171
0.032613065,179
0.032613065,93
0.032613065,-24
0.032613065,120
0.032613065,343
0.032613065,29
0.032613065,192
0.032613065,172
0.032613065,129
0.032613065,218
0.032613065,317
0.032613065,345
0.032613065,189
0.032613065,-19
0.032613065,169
0.032613065,320
0.032613065,180
0.032613065,98
0.032613065,392
0.032613065,211
0.032613065,-16
0.032613065,118
0.032613065,-98
0.033065327,226
0.033065327,52
0.033065327,256
0.033065327,184
0.033065327,150
0.033065327,328
0.033065327,-25
0.033065327,172
0.033065327,86
0.033065327,126
0.033065327,193
0.033065327,117
0.033065327,129
0.033065327,138
0.033065327,232
0.033065327,273
0.033065327,208
0.033065327,214
0.033065327,27
0.033065327,219
0.033065327,203
0.033065327,57
0.033065327,163
0.033065327,238
0.033065327,254
0.033065327,87
0.033065327,10
0.033065327,222
0.033065327,129
0.033065327,122
0.033065327,321
0.033065327,128
0.033065327,58
0.033065327,135
0.033065327,378
0.033065327,114
0.033065327,258
0.033065327,346
0.033065327,229
0.033065327,191
0.033065327,191
0.033065327,309
0.033065327,108
0.033065327,309
0.033065327,358
0.033065327,112
0.033065327,350
0.033065327,187
0.033065327,122
0.033065327,123
0.033065327,-10
0.033065327,110
0.033065327,155
0.033065327,119
0.033065327,197
0.033065327,114
0.033065327,258
0.033065327,265
0.033065327,36
0.033065327,8
0.033065327,235
0.033065327,153
0.033065327,78
0.033065327,32
0.033065327,193
0.033065327,373
0.033065327,139
0.033065327,126
0.033065327,274
0.033065327,208
0.033065327,168
0.033065327,366
0.033065327,68
0.033065327,224
0.033065327,13
0.033065327,288
0.033065327,257
0.033065327,282
0.033065327,135
0.033065327,45
0.033065327,194
0.033065327,50
0.033065327,244
0.033065327,250
0.033065327,105
0.033065327,15
0.033065327,256
0.033065327,209
0.033065327,56
0.033065327,161
0.033065327,-68
0.033065327,211
0.033065327,266
0.033065327,185
0.033065327,-41
0.033065327,63
0.033065327,53
0.033065327,125
0.033065327,150
0.033065327,81
0.033517588,-79
0.033517588,164
0.033517588,300
0.033517588,154
0.033517588,290
0.033517588,84
0.033517588,-6
0.033517588,153
0.033517588,95
0.033517588,94
0.033517588,261
0.033517588,367
0.033517588,297
0.033517588,282
0.033517588,311
0.033517588,74
0.033517588,204
0.033517588,211
0.033517588,407
0.033517588,193
0.033517588,166
0.033517588,213
0.033517588,318
0.033517588,276
0.033517588,63
0.033517588,70
0.033517588,126
0.033517588,116
0.033517588,183
0.033517588,324
0.033517588,267
0.033517588,62
0.033517588,191
0.033517588,341
0.033517588,-25
0.033517588,248
0.033517588,-98
0.033517588,165
0.033517588,215
0.033517588,113
0.033517588,95
0.033517588,32
0.033517588,18
0.033517588,396
0.033517588,205
0.033517588,261
0.033517588,241
0.033517588,-26
0.033517588,245
0.033517588,105
0.033517588,85
0.033517588,243
0.033517588,134
0.033517588,230
0.033517588,153
0.033517588,-36
0.033517588,72
0.033517588,296
0.033517588,159
0.033517588,218
0.033517588,181
0.033517588,385
0.033517588,107
0.033517588,202
0.033517588,204
0.033517588,245
0.033517588,199
0.033517588,311
0.033517588,368
0.033517588,-85
0.033517588,51
0.033517588,113
0.033517588,334
0.033517588,125
0.033517588,60
0.033517588,-9
0.033517588,47
0.033517588,244
0.033517588,207
0.033517588,183
0.033517588,109
0.033517588,136
0.033517588,89
0.033517588,267
0.033517588,175
0.033517588,294
0.033517588,259
0.033517588,304
0.033517588,479
0.033517588,297
0.033517588,77
0.033517588,449
0.033517588,40
0.033517588,52
0.033517588,386
0.033517588,196
0.033517588,198
0.033517588,265
0.033517588,68
0.033517588,204
0.033969849,99
0.033969849,65
0.033969849,188
0.033969849,102
0.033969849,154
0.033969849,135
0.033969849,347
0.033969849,185
0.033969849,177
0.033969849,263
0.033969849,16
0.033969849,116
0.033969849,419
0.033969849,219
0.033969849,73
0.033969849,113
0.033969849,66
0.033969849,281
0.033969849,320
0.033969849,342
0.033969849,47
0.033969849,219
0.033969849,98
0.033969849,91
0.033969849,109
0.033969849,295
0.033969849,126
0.033969849,305
0.033969849,197
0.033969849,186
0.033969849,304
0.033969849,114
0.033969849,166
0.033969849,-259
0.033969849,189
0.033969849,185
0.033969849,159
0.033969849,185
0.033969849,161
0.033969849,124
0.033969849,191
0.033969849,224
0.033969849,212
0.033969849,347
0.033969849,284
0.033969849,76
0.033969849,21
0.033969849,58
0.033969849,132
0.033969849,77
0.033969849,152
0.033969849,81
0.033969849,47
0.033969849,94
0.033969849,194
0.033969849,27
0.033969849,64
0.033969849,245
0.033969849,23
0.033969849,238
0.033969849,206
0.033969849,194
0.033969849,155
0.033969849,6
0.033969849,131
0.033969849,193
0.033969849,229
0.033969849,204
0.033969849,233
0.033969849,245
0.033969849,393
0.033969849,46
0.033969849,208
0.033969849,165
0.033969849,120
0.033969849,186
0.033969849,116
0.033969849,176
0.033969849,90
0.033969849,40
0.033969849,48
0.033969849,205
0.033969849,269
0.033969849,98
0.033969849,134
0.033969849,133
0.033969849,144
0.033969849,442
0.033969849,248
0.033969849,241
0.033969849,30
0.033969849,157
0.033969849,203
0.033969849,346
0.033969849,99
0.033969849,381
0.033969849,155
0.033969849,291
0.033969849,95
0.033969849,63
0.034422111,43
0.034422111,36
0.034422111,-66
0.034422111,65
0.034422111,112
0.034422111,130
0.034422111,40
0.034422111,255
0.034422111,202
0.034422111,78
0.034422111,337
0.034422111,185
0.034422111,129
0.034422111,137
0.034422111,91
0.034422111,283
0.034422111,155
0.034422111,227
0.034422111,233
0.034422111,139
0.034422111,130
0.034422111,194
0.034422111,81
0.034422111,325
0.034422111,299
0.034422111,337
0.034422111,95
0.034422111,38
0.034422111,123
0.034422111,193
0.034422111,229
0.034422111,220
0.034422111,19
0.034422111,151
0.034422111,-92
0.034422111,199
0.034422111,69
0.034422111,134
0.034422111,428
0.034422111,265
0.034422111,200
0.034422111,134
0.034422111,131
0.034422111,190
0.034422111,305
0.034422111,223
0.034422111,210
0.034422111,-3
0.034422111,162
0.034422111,99
0.034422111,-40
0.034422111,195
0.034422111,29
0.034422111,283
0.034422111,212
0.034422111,292
0.034422111,160
0.034422111,132
0.034422111,181
0.034422111,118
0.034422111,175
0.034422111,124
0.034422111,172
0.034422111,175
0.034422111,136
0.034422111,121
0.034422111,74
0.034422111,208
0.034422111,7
0.034422111,64
0.034422111,7
0.034422111,336
0.034422111,152
0.034422111,200
0.034422111,160
0.034422111,234
0.034422111,141
0.034422111,253
0.034422111,266
0.034422111,87
0.034422111,176
0.034422111,81
0.034422111,256
0.034422111,115
0.034422111,97
0.034422111,88
0.034422111,71
0.034422111,150
0.034422111,-5
0.034422111,261
0.034422111,154
0.034422111,188
0.034422111,344
0.034422111,152
0.034422111,186
0.034422111,320
0.034422111,167
0.034422111,39
0.034422111,221
0.034422111,100
0.034874372,125
0.034874372,183
0.034874372,268
0.034874372,283
0.034874372,206
0.034874372,126
0.034874372,49
0.034874372,123
0.034874372,118
0.034874372,100
0.034874372,317
0.034874372,143
0.034874372,179
0.034874372,217
0.034874372,97
0.034874372,222
0.034874372,119
0.034874372,315
0.034874372,151
0.034874372,281
0.034874372,85
0.034874372,103
0.034874372,126
0.034874372,199
0.034874372,189
0.034874372,245
0.034874372,102
0.034874372,278
0.034874372,145
0.034874372,189
0.034874372,404
0.034874372,173
0.034874372,107
0.034874372,12
0.034874372,442
0.034874372,336
0.034874372,163
0.034874372,215
0.034874372,376
0.034874372,252
0.034874372,207
0.034874372,174
0.034874372,278
0.034874372,-75
0.034874372,103
0.034874372,33
0.034874372,129
0.034874372,230
0.034874372,154
0.034874372,109
0.034874372,152
0.034874372,85
0.034874372,407
0.034874372,60
0.034874372,-67
0.034874372,163
0.034874372,376
0.034874372,195
0.034874372,136
0.034874372,105
0.034874372,246
0.034874372,126
0.034874372,241
0.034874372,221
0.034874372,233
0.034874372,41
0.034874372,212
0.034874372,36
0.034874372,163
0.034874372,226
0.034874372,36
0.034874372,57
0.034874372,236
0.034874372,183
0.034874372,108
0.034874372,-8
0.034874372,159
0.034874372,109
0.034874372,-89
0.034874372,74
0.034874372,142
0.034874372,169
0.034874372,209
0.034874372,134
0.034874372,298
0.034874372,31
0.034874372,207
0.034874372,143
0.034874372,36
0.034874372,213
0.034874372,160
0.034874372,151
0.034874372,154
0.034874372,427
0.034874372,256
0.034874372,224
0.034874372,257
0.034874372,19
0.034874372,135
0.034874372,42
0.035326633,199
0.035326633,86
0.035326633,45
0.035326633,83
0.035326633,48
0.035326633,174
0.035326633,310
0.035326633,152
0.035326633,260
0.035326633,270
0.035326633,243
0.035326633,262
0.035326633,230
0.035326633,144
0.035326633,35
0.035326633,301
0.035326633,129
0.035326633,76
0.035326633,77
0.035326633,98
0.035326633,295
0.035326633,205
0.035326633,185
0.035326633,63
0.035326633,237
0.035326633,151
0.035326633,68
0.035326633,288
0.035326633,-38
0.035326633,3
0.035326633,213
0.035326633,146
0.035326633,115
0.035326633,187
0.035326633,189
0.035326633,311
0.035326633,44
0.035326633,100
0.035326633,-35
0.035326633,24
0.035326633,233
0.035326633,163
0.035326633,134
0.035326633,70
0.035326633,56
0.035326633,218
0.035326633,103
0.035326633,135
0.035326633,246
0.035326633,106
0.035326633,240
0.035326633,242
0.035326633,199
0.035326633,11
0.035326633,141
0.035326633,365
0.035326633,240
0.035326633,73
0.035326633,164
0.035326633,-18
0.035326633,218
0.035326633,163
0.035326633,-82
0.035326633,225
0.035326633,16
0.035326633,165
0.035326633,310
0.035326633,17
0.035326633,158
0.035326633,192
0.035326633,171
0.035326633,160
0.035326633,112
0.035326633,277
0.035326633,133
0.035326633,239
0.035326633,253
0.035326633,170
0.035326633,174
0.035326633,107
0.035326633,192
0.035326633,-39
0.035326633,326
0.035326633,290
0.035326633,294
0.035326633,163
0.035326633,198
0.035326633,24
0.035326633,131
0.035326633,276
0.035326633,174
0.035326633,228
0.035326633,220
0.035326633,148
0.035326633,66
0.035326633,218
0.035326633,-1
0.035326633,46
0.035326633,160
