a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,outcome
0.0586,57,89,0,0,0,0,decrease
0.0586,58,0,1519,0,3038,1640.52,decrease
0.0586,58,1,1220,626,3066,1580.52,decrease
0.0586,58,2,1040,884,2964,1494.48,decrease
0.0586,58,3,984,1004,2972,1484.4,decrease
0.0586,58,4,931,1102,2964,1468.32,decrease
0.0586,58,5,843,1207,2893,1417.38,decrease
0.0586,58,6,733,1302,2768,1338.48,decrease
0.0586,58,7,707,1257,2671,1291.5,decrease
0.0586,58,8,706,1317,2729,1315.62,decrease
0.0586,58,9,597,1297,2491,1189.5,decrease
0.0586,58,10,558,1254,2370,1129.32,decrease
0.0586,58,11,520,1255,2295,1088.7,decrease
0.0586,58,12,500,1302,2302,1086.84,decrease
0.0586,58,13,453,1299,2205,1034.82,decrease
0.0586,58,14,424,1296,2144,1002.24,decrease
0.0586,58,15,417,1269,2103,983.34,decrease
0.0586,58,16,379,1370,2128,984.72,decrease
0.0586,58,17,359,1343,2061,951.78,decrease
0.0586,58,18,353,1296,2002,925.56,decrease
0.0586,58,19,282,1328,1892,862.32,decrease
0.0586,58,20,277,1296,1850,843.48,decrease
0.0586,58,21,247,1305,1799,814.86,decrease
0.0586,58,22,202,1231,1635,735.18,decrease
0.0586,58,23,225,1098,1548,704.16,decrease
0.0586,58,24,154,1068,1376,614.88,decrease
0.0586,58,25,146,1001,1293,578.1,decrease
0.0586,58,26,140,856,1136,510.72,decrease
0.0586,58,27,113,845,1071,476.94,decrease
0.0586,58,28,90,884,1064,468.48,decrease
0.0586,58,29,77,803,957,420.42,decrease
0.0586,58,30,67,768,902,394.92,decrease
0.0586,58,31,65,713,843,369.66,decrease
0.0586,58,32,40,695,775,335.1,decrease
0.0586,58,33,39,642,720,311.76,decrease
0.0586,58,34,40,573,653,283.86,decrease
0.0586,58,35,33,539,605,262.02,decrease
0.0586,58,36,17,471,505,216.18,decrease
0.0586,58,37,9,448,466,197.88,decrease
0.0586,58,38,6,339,351,148.86,decrease
0.0586,58,39,5,279,289,122.58,decrease
0.0586,58,40,3,214,220,93.12,decrease
0.0586,58,41,1,183,185,77.94,decrease
0.0586,58,42,4,150,158,67.32,decrease
0.0586,58,43,0,156,156,65.52,decrease
0.0586,58,44,1,115,117,49.38,decrease
0.0586,58,45,0,102,102,42.84,decrease
0.0586,58,46,0,88,88,36.96,decrease
0.0586,58,47,0,82,82,34.44,decrease
0.0586,58,48,1,66,68,28.8,decrease
0.0586,58,49,0,76,76,31.92,decrease
0.0586,58,50,0,62,62,26.04,decrease
0.0586,58,51,0,52,52,21.84,decrease
0.0586,58,52,0,35,35,14.7,decrease
0.0586,58,53,0,28,28,11.76,decrease
0.0586,58,54,0,24,24,10.08,decrease
0.0586,58,55,0,16,16,6.72,decrease
0.0586,58,56,0,23,23,9.66,decrease
0.0586,58,57,0,26,26,10.92,decrease
0.0586,58,58,0,21,21,8.82,decrease
0.0586,58,59,0,19,19,7.98,decrease
0.0586,58,60,0,16,16,6.72,decrease
0.0586,58,61,0,14,14,5.88,decrease
0.0586,58,62,0,7,7,2.94,decrease
0.0586,58,63,0,7,7,2.94,decrease
0.0586,58,64,0,5,5,2.1,decrease
0.0586,58,65,0,4,4,1.68,decrease
0.0586,58,66,0,7,7,2.94,decrease
0.0586,58,67,0,4,4,1.68,decrease
0.0586,58,68,0,3,3,1.26,decrease
0.0586,58,69,0,3,3,1.26,decrease
0.0586,58,70,0,3,3,1.26,decrease
0.0586,58,71,0,2,2,0.84,decrease
0.0586,58,72,0,0,0,0,decrease
0.0586,59,0,1657,0,3314,1789.56,decrease
0.0586,59,1,1377,652,3406,1761,decrease
0.0586,59,2,1221,882,3324,1689.12,decrease
0.0586,59,3,1134,1037,3305,1660.26,decrease
0.0586,59,4,990,1158,3138,1555.56,decrease
0.0586,59,5,945,1200,3090,1524.6,decrease
0.0586,59,6,914,1277,3105,1523.46,decrease
0.0586,59,7,920,1399,3239,1581.18,decrease
0.0586,59,8,937,1366,3240,1585.68,decrease
0.0586,59,9,906,1376,3188,1556.4,decrease
0.0586,59,10,850,1456,3156,1529.52,decrease
0.0586,59,11,821,1434,3076,1488.96,decrease
0.0586,59,12,796,1491,3083,1485.9,decrease
0.0586,59,13,750,1521,3021,1448.82,decrease
0.0586,59,14,730,1538,2998,1434.36,decrease
0.0586,59,15,677,1532,2886,1374.6,decrease
0.0586,59,16,644,1545,2833,1344.42,decrease
0.0586,59,17,584,1651,2819,1324.14,decrease
0.0586,59,18,642,1563,2847,1349.82,decrease
0.0586,59,19,572,1692,2836,1328.4,decrease
0.0586,59,20,559,1628,2746,1287.48,decrease
0.0586,59,21,495,1610,2600,1210.8,decrease
0.0586,59,22,490,1461,2441,1142.82,decrease
0.0586,59,23,492,1482,2466,1153.8,decrease
0.0586,59,24,467,1460,2394,1117.56,decrease
0.0586,59,25,461,1481,2403,1119.9,decrease
0.0586,59,26,464,1405,2333,1091.22,decrease
0.0586,59,27,449,1465,2363,1100.22,decrease
0.0586,59,28,351,1485,2187,1002.78,decrease
0.0586,59,29,352,1405,2109,970.26,decrease
0.0586,59,30,311,1408,2030,927.24,decrease
0.0586,59,31,310,1250,1870,859.8,decrease
0.0586,59,32,275,1235,1785,815.7,decrease
0.0586,59,33,251,1259,1761,799.86,decrease
0.0586,59,34,221,1256,1698,766.2,decrease
0.0586,59,35,204,1189,1597,719.7,decrease
0.0586,59,36,210,1090,1510,684.6,decrease
0.0586,59,37,181,1103,1465,658.74,decrease
0.0586,59,38,137,1066,1340,595.68,decrease
0.0586,59,39,140,970,1250,558.6,decrease
0.0586,59,40,115,892,1122,498.84,decrease
0.0586,59,41,74,853,1001,438.18,decrease
0.0586,59,42,60,758,878,383.16,decrease
0.0586,59,43,69,754,892,391.2,decrease
0.0586,59,44,66,662,794,349.32,decrease
0.0586,59,45,32,626,690,297.48,decrease
0.0586,59,46,32,591,655,282.78,decrease
0.0586,59,47,32,514,578,250.44,decrease
0.0586,59,48,20,423,463,199.26,decrease
0.0586,59,49,17,391,425,182.58,decrease
0.0586,59,50,13,321,347,148.86,decrease
0.0586,59,51,9,310,328,139.92,decrease
0.0586,59,52,7,243,257,109.62,decrease
0.0586,59,53,0,234,234,98.28,decrease
0.0586,59,54,3,170,176,74.64,decrease
0.0586,59,55,3,153,159,67.5,decrease
0.0586,59,56,3,127,133,56.58,decrease
0.0586,59,57,0,96,96,40.32,decrease
0.0586,59,58,0,98,98,41.16,decrease
0.0586,59,59,0,79,79,33.18,decrease
0.0586,59,60,0,48,48,20.16,decrease
0.0586,59,61,0,37,37,15.54,decrease
0.0586,59,62,0,37,37,15.54,decrease
0.0586,59,63,0,35,35,14.7,decrease
0.0586,59,64,0,16,16,6.72,decrease
0.0586,59,65,0,14,14,5.88,decrease
0.0586,59,66,0,18,18,7.56,decrease
0.0586,59,67,0,16,16,6.72,decrease
0.0586,59,68,0,15,15,6.3,decrease
0.0586,59,69,0,14,14,5.88,decrease
0.0586,59,70,0,25,25,10.5,decrease
0.0586,59,71,0,18,18,7.56,decrease
0.0586,59,72,0,19,19,7.98,decrease
0.0586,59,73,0,19,19,7.98,decrease
0.0586,59,74,0,19,19,7.98,decrease
0.0586,59,75,0,17,17,7.14,decrease
0.0586,59,76,0,21,21,8.82,decrease
0.0586,59,77,0,17,17,7.14,decrease
0.0586,59,78,0,12,12,5.04,decrease
0.0586,59,79,0,9,9,3.78,decrease
0.0586,59,80,0,4,4,1.68,decrease
0.0586,59,81,0,2,2,0.84,decrease
0.0586,59,82,0,0,0,0,decrease
0.0586,60,0,1560,0,3120,1684.8,decrease
0.0586,60,1,1275,708,3258,1674.36,decrease
0.0586,60,2,1174,870,3218,1633.32,decrease
0.0586,60,3,953,992,2898,1445.88,decrease
0.0586,60,4,864,1171,2899,1424.94,decrease
0.0586,60,5,776,1337,2889,1399.62,decrease
0.0586,60,6,739,1242,2720,1319.76,decrease
0.0586,60,7,749,1295,2793,1352.82,decrease
0.0586,60,8,703,1347,2753,1324.98,decrease
0.0586,60,9,610,1320,2540,1213.2,decrease
0.0586,60,10,613,1330,2556,1220.64,decrease
0.0586,60,11,600,1387,2587,1230.54,decrease
0.0586,60,12,568,1361,2497,1185.06,decrease
0.0586,60,13,593,1459,2645,1253.22,decrease
0.0586,60,14,637,1465,2739,1303.26,decrease
0.0586,60,15,601,1493,2695,1276.14,decrease
0.0586,60,16,636,1458,2730,1299.24,decrease
0.0586,60,17,595,1596,2786,1312.92,decrease
0.0586,60,18,570,1561,2701,1271.22,decrease
0.0586,60,19,529,1532,2590,1214.76,decrease
0.0586,60,20,541,1575,2657,1245.78,decrease
0.0586,60,21,534,1492,2560,1203.36,decrease
0.0586,60,22,466,1585,2517,1168.98,decrease
0.0586,60,23,464,1490,2418,1126.92,decrease
0.0586,60,24,403,1543,2349,1083.3,decrease
0.0586,60,25,368,1492,2228,1024.08,decrease
0.0586,60,26,352,1311,2015,930.78,decrease
0.0586,60,27,311,1317,1939,889.02,decrease
0.0586,60,28,302,1295,1899,870.06,decrease
0.0586,60,29,248,1316,1812,820.56,decrease
0.0586,60,30,274,1249,1797,820.5,decrease
0.0586,60,31,250,1280,1780,807.6,decrease
0.0586,60,32,163,1187,1513,674.58,decrease
0.0586,60,33,136,1116,1388,615.6,decrease
0.0586,60,34,129,1047,1305,579.06,decrease
0.0586,60,35,115,1010,1240,548.4,decrease
0.0586,60,36,85,898,1068,468.96,decrease
0.0586,60,37,57,814,928,403.44,decrease
0.0586,60,38,55,761,871,379.02,decrease
0.0586,60,39,37,718,792,341.52,decrease
0.0586,60,40,40,605,685,297.3,decrease
0.0586,60,41,17,525,559,238.86,decrease
0.0586,60,42,13,405,431,184.14,decrease
0.0586,60,43,6,350,362,153.48,decrease
0.0586,60,44,3,250,256,108.24,decrease
0.0586,60,45,2,203,207,87.42,decrease
0.0586,60,46,1,210,212,89.28,decrease
0.0586,60,47,0,200,200,84,decrease
0.0586,60,48,2,172,176,74.4,decrease
0.0586,60,49,2,157,161,68.1,decrease
0.0586,60,50,2,134,138,58.44,decrease
0.0586,60,51,4,116,124,53.04,decrease
0.0586,60,52,3,106,112,47.76,decrease
0.0586,60,53,1,78,80,33.84,decrease
0.0586,60,54,1,72,74,31.32,decrease
0.0586,60,55,0,74,74,31.08,decrease
0.0586,60,56,0,68,68,28.56,decrease
0.0586,60,57,0,47,47,19.74,decrease
0.0586,60,58,0,60,60,25.2,decrease
0.0586,60,59,0,52,52,21.84,decrease
0.0586,60,60,1,42,44,18.72,decrease
0.0586,60,61,0,35,35,14.7,decrease
0.0586,60,62,0,26,26,10.92,decrease
0.0586,60,63,0,17,17,7.14,decrease
0.0586,60,64,0,15,15,6.3,decrease
0.0586,60,65,0,10,10,4.2,decrease
0.0586,60,66,0,8,8,3.36,decrease
0.0586,60,67,0,6,6,2.52,decrease
0.0586,60,68,0,4,4,1.68,decrease
0.0586,60,69,0,4,4,1.68,decrease
0.0586,60,70,0,3,3,1.26,decrease
0.0586,60,71,0,2,2,0.84,decrease
0.0586,60,72,0,3,3,1.26,decrease
0.0586,60,73,0,6,6,2.52,decrease
0.0586,60,74,0,7,7,2.94,decrease
0.0586,60,75,0,7,7,2.94,decrease
0.0586,60,76,0,7,7,2.94,decrease
0.0586,60,77,0,6,6,2.52,decrease
0.0586,60,78,0,4,4,1.68,decrease
0.0586,60,79,0,7,7,2.94,decrease
0.0586,60,80,0,4,4,1.68,decrease
0.0586,60,81,0,2,2,0.84,decrease
0.0586,60,82,0,3,3,1.26,decrease
0.0586,60,83,0,1,1,0.42,decrease
0.0586,60,84,0,1,1,0.42,decrease
0.0586,60,85,0,1,1,0.42,decrease
0.0586,60,86,0,1,1,0.42,decrease
0.0586,60,87,0,0,0,0,decrease
0.0586,61,0,1483,0,2966,1601.64,decrease
0.0586,61,1,1243,641,3127,1611.66,decrease
0.0586,61,2,1141,865,3147,1595.58,decrease
0.0586,61,3,1096,1000,3192,1603.68,decrease
0.0586,61,4,1093,1126,3312,1653.36,decrease
0.0586,61,5,977,1250,3204,1580.16,decrease
0.0586,61,6,942,1191,3075,1517.58,decrease
0.0586,61,7,870,1245,2985,1462.5,decrease
0.0586,61,8,836,1380,3052,1482.48,decrease
0.0586,61,9,836,1464,3136,1517.76,decrease
0.0586,61,10,830,1400,3060,1484.4,decrease
0.0586,61,11,800,1482,3082,1486.44,decrease
0.0586,61,12,842,1498,3182,1538.52,decrease
0.0586,61,13,751,1618,3120,1490.64,decrease
0.0586,61,14,793,1563,3149,1512.9,decrease
0.0586,61,15,709,1589,3007,1433.1,decrease
0.0586,61,16,671,1708,3050,1442.04,decrease
0.0586,61,17,645,1557,2847,1350.54,decrease
0.0586,61,18,632,1612,2876,1359.6,decrease
0.0586,61,19,586,1571,2743,1292.7,decrease
0.0586,61,20,540,1523,2603,1222.86,decrease
0.0586,61,21,576,1507,2659,1255.02,decrease
0.0586,61,22,571,1513,2655,1252.14,decrease
0.0586,61,23,511,1534,2556,1196.16,decrease
0.0586,61,24,530,1488,2548,1197.36,decrease
0.0586,61,25,522,1461,2505,1177.38,decrease
0.0586,61,26,453,1407,2313,1080.18,decrease
0.0586,61,27,470,1413,2353,1101.06,decrease
0.0586,61,28,457,1369,2283,1068.54,decrease
0.0586,61,29,455,1335,2245,1052.1,decrease
0.0586,61,30,363,1391,2117,976.26,decrease
0.0586,61,31,369,1289,2027,939.9,decrease
0.0586,61,32,326,1282,1934,890.52,decrease
0.0586,61,33,299,1245,1843,845.82,decrease
0.0586,61,34,251,1160,1662,758.28,decrease
0.0586,61,35,190,1184,1564,702.48,decrease
0.0586,61,36,193,1062,1448,654.48,decrease
0.0586,61,37,151,1069,1371,612.06,decrease
0.0586,61,38,123,1046,1292,572.16,decrease
0.0586,61,39,91,1000,1182,518.28,decrease
0.0586,61,40,83,955,1121,490.74,decrease
0.0586,61,41,68,854,990,432.12,decrease
0.0586,61,42,54,756,864,375.84,decrease
0.0586,61,43,44,672,760,329.76,decrease
0.0586,61,44,28,596,652,280.56,decrease
0.0586,61,45,32,528,592,256.32,decrease
0.0586,61,46,16,439,471,201.66,decrease
0.0586,61,47,13,425,451,192.54,decrease
0.0586,61,48,20,335,375,162.3,decrease
0.0586,61,49,6,319,331,140.46,decrease
0.0586,61,50,4,280,288,121.92,decrease
0.0586,61,51,8,225,241,103.14,decrease
0.0586,61,52,2,210,214,90.36,decrease
0.0586,61,53,0,167,167,70.14,decrease
0.0586,61,54,0,143,143,60.06,decrease
0.0586,61,55,2,141,145,61.38,decrease
0.0586,61,56,1,124,126,53.16,decrease
0.0586,61,57,1,107,109,46.02,decrease
0.0586,61,58,0,106,106,44.52,decrease
0.0586,61,59,0,78,78,32.76,decrease
0.0586,61,60,0,63,63,26.46,decrease
0.0586,61,61,0,41,41,17.22,decrease
0.0586,61,62,0,31,31,13.02,decrease
0.0586,61,63,0,29,29,12.18,decrease
0.0586,61,64,0,32,32,13.44,decrease
0.0586,61,65,0,25,25,10.5,decrease
0.0586,61,66,0,19,19,7.98,decrease
0.0586,61,67,0,17,17,7.14,decrease
0.0586,61,68,0,11,11,4.62,decrease
0.0586,61,69,0,16,16,6.72,decrease
0.0586,61,70,0,10,10,4.2,decrease
0.0586,61,71,0,13,13,5.46,decrease
0.0586,61,72,0,10,10,4.2,decrease
0.0586,61,73,0,11,11,4.62,decrease
0.0586,61,74,0,7,7,2.94,decrease
0.0586,61,75,0,5,5,2.1,decrease
0.0586,61,76,0,3,3,1.26,decrease
0.0586,61,77,0,3,3,1.26,decrease
0.0586,61,78,0,3,3,1.26,decrease
0.0586,61,79,0,0,0,0,decrease
0.0586,62,0,1531,0,3062,1653.48,decrease
0.0586,62,1,1184,614,2982,1536.6,decrease
0.0586,62,2,1016,853,2885,1455.54,decrease
0.0586,62,3,985,938,2908,1457.76,decrease
0.0586,62,4,895,1100,2890,1428.6,decrease
0.0586,62,5,835,1204,2874,1407.48,decrease
0.0586,62,6,881,1228,2990,1467.24,decrease
0.0586,62,7,837,1260,2934,1433.16,decrease
0.0586,62,8,827,1301,2955,1439.58,decrease
0.0586,62,9,832,1357,3021,1468.5,decrease
0.0586,62,10,744,1385,2873,1385.22,decrease
0.0586,62,11,771,1387,2929,1415.22,decrease
0.0586,62,12,715,1375,2805,1349.7,decrease
0.0586,62,13,674,1297,2645,1272.66,decrease
0.0586,62,14,657,1437,2751,1313.1,decrease
0.0586,62,15,698,1432,2828,1355.28,decrease
0.0586,62,16,649,1468,2766,1317.48,decrease
0.0586,62,17,683,1490,2856,1363.44,decrease
0.0586,62,18,582,1476,2640,1248.48,decrease
0.0586,62,19,557,1430,2544,1202.16,decrease
0.0586,62,20,445,1472,2362,1098.84,decrease
0.0586,62,21,374,1475,2223,1023.42,decrease
0.0586,62,22,348,1418,2114,971.4,decrease
0.0586,62,23,309,1390,2008,917.52,decrease
0.0586,62,24,285,1287,1857,848.34,decrease
0.0586,62,25,248,1265,1761,799.14,decrease
0.0586,62,26,229,1165,1623,736.62,decrease
0.0586,62,27,152,1163,1467,652.62,decrease
0.0586,62,28,139,949,1227,548.7,decrease
0.0586,62,29,105,945,1155,510.3,decrease
0.0586,62,30,86,906,1078,473.4,decrease
0.0586,62,31,70,774,914,400.68,decrease
0.0586,62,32,52,685,789,343.86,decrease
0.0586,62,33,32,590,654,282.36,decrease
0.0586,62,34,34,552,620,268.56,decrease
0.0586,62,35,20,521,561,240.42,decrease
0.0586,62,36,18,499,535,229.02,decrease
0.0586,62,37,10,432,452,192.24,decrease
0.0586,62,38,9,388,406,172.68,decrease
0.0586,62,39,7,316,330,140.28,decrease
0.0586,62,40,14,238,266,115.08,decrease
0.0586,62,41,7,186,200,85.68,decrease
0.0586,62,42,2,159,163,68.94,decrease
0.0586,62,43,1,156,158,66.6,decrease
0.0586,62,44,1,104,106,44.76,decrease
0.0586,62,45,0,80,80,33.6,decrease
0.0586,62,46,0,59,59,24.78,decrease
0.0586,62,47,0,43,43,18.06,decrease
0.0586,62,48,0,24,24,10.08,decrease
0.0586,62,49,0,17,17,7.14,decrease
0.0586,62,50,0,7,7,2.94,decrease
0.0586,62,51,0,1,1,0.42,decrease
0.0586,62,52,0,1,1,0.42,decrease
0.0586,62,53,0,3,3,1.26,decrease
0.0586,62,54,0,0,0,0,decrease
0.0586,63,0,1529,0,3058,1651.32,decrease
0.0586,63,1,1255,690,3200,1645.2,decrease
0.0586,63,2,1143,885,3171,1606.14,decrease
0.0586,63,3,1006,1027,3039,1517.82,decrease
0.0586,63,4,951,1226,3128,1542,decrease
0.0586,63,5,934,1264,3132,1539.6,decrease
0.0586,63,6,816,1262,2894,1411.32,decrease
0.0586,63,7,736,1369,2841,1369.86,decrease
0.0586,63,8,726,1287,2739,1324.62,decrease
0.0586,63,9,736,1245,2717,1317.78,decrease
0.0586,63,10,680,1246,2606,1257.72,decrease
0.0586,63,11,646,1372,2664,1273.92,decrease
0.0586,63,12,547,1392,2486,1175.4,decrease
0.0586,63,13,523,1449,2495,1173.42,decrease
0.0586,63,14,493,1431,2417,1133.46,decrease
0.0586,63,15,517,1386,2420,1140.48,decrease
0.0586,63,16,454,1401,2309,1078.74,decrease
0.0586,63,17,421,1464,2306,1069.56,decrease
0.0586,63,18,440,1485,2365,1098.9,decrease
0.0586,63,19,381,1450,2212,1020.48,decrease
0.0586,63,20,383,1374,2140,990.72,decrease
0.0586,63,21,342,1304,1988,917.04,decrease
0.0586,63,22,331,1227,1889,872.82,decrease
0.0586,63,23,274,1296,1844,840.24,decrease
0.0586,63,24,231,1214,1676,759.36,decrease
0.0586,63,25,212,1104,1528,692.64,decrease
0.0586,63,26,192,1097,1481,668.1,decrease
0.0586,63,27,162,1048,1372,615.12,decrease
0.0586,63,28,133,965,1231,548.94,decrease
0.0586,63,29,94,900,1088,479.52,decrease
0.0586,63,30,79,897,1055,462.06,decrease
0.0586,63,31,82,752,916,404.4,decrease
0.0586,63,32,49,699,797,346.5,decrease
0.0586,63,33,53,639,745,325.62,decrease
0.0586,63,34,34,655,723,311.82,decrease
0.0586,63,35,20,560,600,256.8,decrease
0.0586,63,36,17,511,545,232.98,decrease
0.0586,63,37,4,441,449,189.54,decrease
0.0586,63,38,7,395,409,173.46,decrease
0.0586,63,39,12,359,383,163.74,decrease
0.0586,63,40,8,295,311,132.54,decrease
0.0586,63,41,2,254,258,108.84,decrease
0.0586,63,42,4,200,208,88.32,decrease
0.0586,63,43,1,178,180,75.84,decrease
0.0586,63,44,0,144,144,60.48,decrease
0.0586,63,45,2,140,144,60.96,decrease
0.0586,63,46,3,125,131,55.74,decrease
0.0586,63,47,0,105,105,44.1,decrease
0.0586,63,48,0,99,99,41.58,decrease
0.0586,63,49,0,82,82,34.44,decrease
0.0586,63,50,2,69,73,31.14,decrease
0.0586,63,51,0,81,81,34.02,decrease
0.0586,63,52,1,71,73,30.9,decrease
0.0586,63,53,0,63,63,26.46,decrease
0.0586,63,54,0,50,50,21,decrease
0.0586,63,55,0,60,60,25.2,decrease
0.0586,63,56,0,45,45,18.9,decrease
0.0586,63,57,0,22,22,9.24,decrease
0.0586,63,58,0,23,23,9.66,decrease
0.0586,63,59,0,17,17,7.14,decrease
0.0586,63,60,0,16,16,6.72,decrease
0.0586,63,61,0,13,13,5.46,decrease
0.0586,63,62,0,5,5,2.1,decrease
0.0586,63,63,0,6,6,2.52,decrease
0.0586,63,64,0,7,7,2.94,decrease
0.0586,63,65,0,4,4,1.68,decrease
0.0586,63,66,0,0,0,0,decrease
0.0586,64,0,1511,0,3022,1631.88,decrease
0.0586,64,1,1183,711,3077,1576.26,decrease
0.0586,64,2,1121,826,3068,1557.6,decrease
0.0586,64,3,1053,986,3092,1551.36,decrease
0.0586,64,4,897,1068,2862,1417.32,decrease
0.0586,64,5,849,1148,2846,1399.08,decrease
0.0586,64,6,766,1144,2676,1307.76,decrease
0.0586,64,7,693,1227,2613,1263.78,decrease
0.0586,64,8,677,1149,2503,1213.74,decrease
0.0586,64,9,611,1203,2425,1165.14,decrease
0.0586,64,10,601,1206,2408,1155.6,decrease
0.0586,64,11,656,1349,2661,1275.06,decrease
0.0586,64,12,596,1282,2474,1182.12,decrease
0.0586,64,13,526,1293,2345,1111.14,decrease
0.0586,64,14,541,1409,2491,1176.06,decrease
0.0586,64,15,495,1386,2376,1116.72,decrease
0.0586,64,16,472,1364,2308,1082.64,decrease
0.0586,64,17,440,1411,2291,1067.82,decrease
0.0586,64,18,424,1276,2124,993.84,decrease
0.0586,64,19,392,1323,2107,979.02,decrease
0.0586,64,20,413,1340,2166,1008.84,decrease
0.0586,64,21,387,1252,2026,943.8,decrease
0.0586,64,22,325,1284,1934,890.28,decrease
0.0586,64,23,351,1154,1856,863.76,decrease
0.0586,64,24,291,1208,1790,821.64,decrease
0.0586,64,25,286,1229,1801,825.06,decrease
0.0586,64,26,225,1177,1627,737.34,decrease
0.0586,64,27,172,1133,1477,661.62,decrease
0.0586,64,28,156,1069,1381,617.46,decrease
0.0586,64,29,118,961,1197,531.06,decrease
0.0586,64,30,115,902,1132,503.04,decrease
0.0586,64,31,69,832,970,423.96,decrease
0.0586,64,32,69,697,835,367.26,decrease
0.0586,64,33,22,692,736,314.4,decrease
0.0586,64,34,32,640,704,303.36,decrease
0.0586,64,35,27,567,621,267.3,decrease
0.0586,64,36,25,545,595,255.9,decrease
0.0586,64,37,20,487,527,226.14,decrease
0.0586,64,38,12,428,452,192.72,decrease
0.0586,64,39,5,393,403,170.46,decrease
0.0586,64,40,5,334,344,145.68,decrease
0.0586,64,41,12,281,305,130.98,decrease
0.0586,64,42,1,238,240,101.04,decrease
0.0586,64,43,5,201,211,89.82,decrease
0.0586,64,44,4,168,176,74.88,decrease
0.0586,64,45,4,126,134,57.24,decrease
0.0586,64,46,2,118,122,51.72,decrease
0.0586,64,47,0,117,117,49.14,decrease
0.0586,64,48,0,96,96,40.32,decrease
0.0586,64,49,0,88,88,36.96,decrease
0.0586,64,50,0,82,82,34.44,decrease
0.0586,64,51,0,61,61,25.62,decrease
0.0586,64,52,1,53,55,23.34,decrease
0.0586,64,53,0,42,42,17.64,decrease
0.0586,64,54,0,30,30,12.6,decrease
0.0586,64,55,0,24,24,10.08,decrease
0.0586,64,56,0,23,23,9.66,decrease
0.0586,64,57,0,23,23,9.66,decrease
0.0586,64,58,0,28,28,11.76,decrease
0.0586,64,59,0,24,24,10.08,decrease
0.0586,64,60,0,19,19,7.98,decrease
0.0586,64,61,0,15,15,6.3,decrease
0.0586,64,62,1,14,16,6.96,decrease
0.0586,64,63,0,11,11,4.62,decrease
0.0586,64,64,0,4,4,1.68,decrease
0.0586,64,65,0,7,7,2.94,decrease
0.0586,64,66,0,5,5,2.1,decrease
0.0586,64,67,0,3,3,1.26,decrease
0.0586,64,68,0,2,2,0.84,decrease
0.0586,64,69,0,1,1,0.42,decrease
0.0586,64,70,0,0,0,0,decrease
0.0586,65,0,1478,0,2956,1596.24,decrease
0.0586,65,1,1196,627,3019,1555.02,decrease
0.0586,65,2,1082,877,3041,1536.9,decrease
0.0586,65,3,920,986,2826,1407.72,decrease
0.0586,65,4,860,1146,2866,1410.12,decrease
0.0586,65,5,856,1143,2855,1404.54,decrease
0.0586,65,6,807,1160,2774,1358.76,decrease
0.0586,65,7,741,1347,2829,1366.02,decrease
0.0586,65,8,732,1304,2768,1338.24,decrease
0.0586,65,9,767,1258,2792,1356.72,decrease
0.0586,65,10,728,1314,2770,1338.12,decrease
0.0586,65,11,803,1288,2894,1408.2,decrease
0.0586,65,12,797,1385,2979,1442.46,decrease
0.0586,65,13,760,1463,2983,1435.26,decrease
0.0586,65,14,816,1390,3022,1465.08,decrease
0.0586,65,15,850,1442,3142,1523.64,decrease
0.0586,65,16,788,1461,3037,1464.66,decrease
0.0586,65,17,767,1481,3015,1450.38,decrease
0.0586,65,18,789,1520,3098,1490.52,decrease
0.0586,65,19,718,1556,2992,1428.96,decrease
0.0586,65,20,692,1657,3041,1443.3,decrease
0.0586,65,21,708,1588,3004,1431.6,decrease
0.0586,65,22,654,1512,2820,1341.36,decrease
0.0586,65,23,680,1587,2947,1400.94,decrease
0.0586,65,24,654,1559,2867,1361.1,decrease
0.0586,65,25,640,1612,2892,1368.24,decrease
0.0586,65,26,615,1556,2786,1317.72,decrease
0.0586,65,27,578,1571,2727,1284.06,decrease
0.0586,65,28,594,1593,2781,1310.58,decrease
0.0586,65,29,591,1456,2638,1249.8,decrease
0.0586,65,30,554,1536,2644,1243.44,decrease
0.0586,65,31,507,1553,2567,1199.82,decrease
0.0586,65,32,437,1451,2325,1081.38,decrease
0.0586,65,33,415,1377,2207,1026.54,decrease
0.0586,65,34,396,1403,2195,1016.94,decrease
0.0586,65,35,378,1377,2133,986.58,decrease
0.0586,65,36,369,1379,2117,977.7,decrease
0.0586,65,37,331,1345,2007,922.38,decrease
0.0586,65,38,303,1328,1934,885,decrease
0.0586,65,39,297,1232,1826,838.2,decrease
0.0586,65,40,273,1220,1766,807.24,decrease
0.0586,65,41,242,1185,1669,759.06,decrease
0.0586,65,42,198,1164,1560,702.72,decrease
0.0586,65,43,175,1064,1414,635.88,decrease
