a,sigma,beta,k,u_hat,outcome,delta
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018,0.01,1.7999999999999998,0.2,0.2,decrease,3.108578647974005e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,increase,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,increase,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,increase,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,increase,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018241379,0.01,1.8241378999999998,0.2,0.2,decrease,3.179515289766861e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,increase,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018482759,0.01,1.8482759000000002,0.2,0.2,decrease,3.2531220256230527e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,increase,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,increase,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,increase,3.307213521494719e-4
0.018655172,0.01,1.8655172,0.2,0.2,decrease,3.307213521494719e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,increase,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018724138,0.01,1.8724138000000001,0.2,0.2,decrease,3.3291843563948746e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,increase,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,increase,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,increase,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,increase,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,decrease,3.4074994144184516e-4
0.018965517,0.01,1.8965517,0.2,0.2,increase,3.4074994144184516e-4
0.019206897,0.01,1.9206897,0.2,0.2,decrease,3.487874600792653e-4
0.019206897,0.01,1.9206897,0.2,0.2,decrease,3.487874600792653e-4
0.019206897,0.01,1.9206897,0.2,0.2,decrease,3.487874600792653e-4
0.019206897,0.01,1.9206897,0.2,0.2,decrease,3.487874600792653e-4
0.019206897,0.01,1.9206897,0.2,0.2,decrease,3.487874600792653e-4
0.019206897,0.01,1.9206897,0.2,0.2,decrease,3.487874600792653e-4
0.019206897,0.01,1.9206897,0.2,0.2,decrease,3.487874600792653e-4
0.019206897,0.01,1.9206897,0.2,0.2,decrease,3.487874600792653e-4
